key1,value1,key2,value2,displayValue1,largest_lrUnitNumber
30488,ZABOK,283,ZABOK,"ZABOK, ZABOK",7000
31671,VELIKA ERPENJA,283,ZABOK,"VELIKA ERPENJA, ZABOK",3000
31850,ŠPIČKOVINA,283,ZABOK,"ŠPIČKOVINA, ZABOK",4000
31851,VELIKO TRGOVIŠĆE,283,ZABOK,"VELIKO TRGOVIŠĆE, ZABOK",4000
31852,SVETI KRIŽ ZAČRETJE,283,ZABOK,"SVETI KRIŽ ZAČRETJE, ZABOK",4000
30804,GUBAŠEVO,283,ZABOK,"GUBAŠEVO, ZABOK",3000
30805,VRTNJAKOVEC,283,ZABOK,"VRTNJAKOVEC, ZABOK",3000
32288,PUSTODOL,283,ZABOK,"PUSTODOL, ZABOK",3000
31988,VELIKA HORVATSKA,545,PREGRADA,"VELIKA HORVATSKA, PREGRADA",2000
31989,LUPINJAK,545,PREGRADA,"LUPINJAK, PREGRADA",3000
31990,SOPOT,545,PREGRADA,"SOPOT, PREGRADA",3000
30970,JELENJAK,545,PREGRADA,"JELENJAK, PREGRADA",2000
31062,CIGROVEC,545,PREGRADA,"CIGROVEC, PREGRADA",2000
31082,BREZNO,545,PREGRADA,"BREZNO, PREGRADA",2000
31083,DESINIĆ,545,PREGRADA,"DESINIĆ, PREGRADA",3000
31084,DRUŠKOVEC HUMSKI,545,PREGRADA,"DRUŠKOVEC HUMSKI, PREGRADA",2000
31085,HUM NA SUTLI,545,PREGRADA,"HUM NA SUTLI, PREGRADA",2000
31086,KOŠNICA,545,PREGRADA,"KOŠNICA, PREGRADA",1000
31087,PLEMENŠĆINA,545,PREGRADA,"PLEMENŠĆINA, PREGRADA",2000
31088,PRIŠLIN,545,PREGRADA,"PRIŠLIN, PREGRADA",2000
31463,GORJAKOVO,545,PREGRADA,"GORJAKOVO, PREGRADA",1000
31464,KOSTEL,545,PREGRADA,"KOSTEL, PREGRADA",2000
31465,PREGRADA,545,PREGRADA,"PREGRADA, PREGRADA",3000
31466,VRBANEC,545,PREGRADA,"VRBANEC, PREGRADA",3000
32333,VINAGORA,545,PREGRADA,"VINAGORA, PREGRADA",3000
30567,DUBOVEC,609,DONJA STUBICA,"DUBOVEC, DONJA STUBICA",3000
30568,GUSAKOVEC,609,DONJA STUBICA,"GUSAKOVEC, DONJA STUBICA",2000
30569,LAZ BISTRIČKI,609,DONJA STUBICA,"LAZ BISTRIČKI, DONJA STUBICA",2000
30570,MODROVEC,609,DONJA STUBICA,"MODROVEC, DONJA STUBICA",3000
32083,ANDRAŠEVEC,609,DONJA STUBICA,"ANDRAŠEVEC, DONJA STUBICA",7000
32084,DONJA STUBICA,609,DONJA STUBICA,"DONJA STUBICA, DONJA STUBICA",2000
32085,GLOBOČEC,609,DONJA STUBICA,"GLOBOČEC, DONJA STUBICA",3000
30789,POLJANICA BISTRIČKA,609,DONJA STUBICA,"POLJANICA BISTRIČKA, DONJA STUBICA",3000
30790,STRMEC STUBIČKI,609,DONJA STUBICA,"STRMEC STUBIČKI, DONJA STUBICA",5000
31031,STUBIČKA SLATINA,609,DONJA STUBICA,"STUBIČKA SLATINA, DONJA STUBICA",6000
32556,GORNJA STUBICA,609,DONJA STUBICA,"GORNJA STUBICA, DONJA STUBICA",3000
32557,HUM STUBIČKI,609,DONJA STUBICA,"HUM STUBIČKI, DONJA STUBICA",2000
32558,KRALJEV VRH,609,DONJA STUBICA,"KRALJEV VRH, DONJA STUBICA",2000
32559,LEPA VES,609,DONJA STUBICA,"LEPA VES, DONJA STUBICA",2000
32560,MARIJA BISTRICA,609,DONJA STUBICA,"MARIJA BISTRICA, DONJA STUBICA",5000
32561,MOKRICE,609,DONJA STUBICA,"MOKRICE, DONJA STUBICA",3000
32562,OROSLAVJE,609,DONJA STUBICA,"OROSLAVJE, DONJA STUBICA",5000
32563,PUSTODOL,609,DONJA STUBICA,"PUSTODOL, DONJA STUBICA",2000
32564,SELNICA,609,DONJA STUBICA,"SELNICA, DONJA STUBICA",3000
32565,SLANI POTOK,609,DONJA STUBICA,"SLANI POTOK, DONJA STUBICA",2000
32566,SVETI MATEJ,609,DONJA STUBICA,"SVETI MATEJ, DONJA STUBICA",2000
32567,STUBIČKO PODGORJE,609,DONJA STUBICA,"STUBIČKO PODGORJE, DONJA STUBICA",2000
31656,MAČE,286,ZLATAR,"MAČE, ZLATAR",4000
31853,BELEC,286,ZLATAR,"BELEC, ZLATAR",3000
31854,GOTALOVEC,286,ZLATAR,"GOTALOVEC, ZLATAR",2000
31855,JERTOVEC,286,ZLATAR,"JERTOVEC, ZLATAR",2000
31856,LOVREČAN,286,ZLATAR,"LOVREČAN, ZLATAR",3000
31857,MARTINCI ZLATARSKI,286,ZLATAR,"MARTINCI ZLATARSKI, ZLATAR",4000
31858,PERŠAVES,286,ZLATAR,"PERŠAVES, ZLATAR",2000
32079,VELEŠKOVEC,286,ZLATAR,"VELEŠKOVEC, ZLATAR",5000
32080,VOJNOVEC LOBORSKI,286,ZLATAR,"VOJNOVEC LOBORSKI, ZLATAR",1000
32081,ZAJEZDA,286,ZLATAR,"ZAJEZDA, ZLATAR",2000
32082,ZLATAR,286,ZLATAR,"ZLATAR, ZLATAR",3000
32168,DONJA BATINA,286,ZLATAR,"DONJA BATINA, ZLATAR",3000
32169,BUDINŠČINA,286,ZLATAR,"BUDINŠČINA, ZLATAR",2000
32170,HRAŠĆINA,286,ZLATAR,"HRAŠĆINA, ZLATAR",2000
32171,HRAŠĆINSKI KRALJEVEC,286,ZLATAR,"HRAŠĆINSKI KRALJEVEC, ZLATAR",2000
32172,KONJŠČINA,286,ZLATAR,"KONJŠČINA, ZLATAR",4000
32289,PETROVA GORA,286,ZLATAR,"PETROVA GORA, ZLATAR",2000
32306,VETERNICA,286,ZLATAR,"VETERNICA, ZLATAR",3000
32357,MIHOVLJAN,286,ZLATAR,"MIHOVLJAN, ZLATAR",3000
32358,OŠTRC,286,ZLATAR,"OŠTRC, ZLATAR",2000
32359,PEŠĆENO,286,ZLATAR,"PEŠĆENO, ZLATAR",2000
32360,PURGA,286,ZLATAR,"PURGA, ZLATAR",3000
31867,PETROVSKO,230,KRAPINA,"PETROVSKO, KRAPINA",3000
30688,ĐURMANEC,230,KRAPINA,"ĐURMANEC, KRAPINA",4000
31077,JESENJE,230,KRAPINA,"JESENJE, KRAPINA",3000
31078,KRAPINA-GRAD,230,KRAPINA,"KRAPINA-GRAD, KRAPINA",5000
31079,RADOBOJ,230,KRAPINA,"RADOBOJ, KRAPINA",5000
31081,VELIKA VES,230,KRAPINA,"VELIKA VES, KRAPINA",4000
32234,HLEVNICA,230,KRAPINA,"HLEVNICA, KRAPINA",2000
32235,KRAPINA,230,KRAPINA,"KRAPINA, KRAPINA",10000
32236,PUTKOVEC,230,KRAPINA,"PUTKOVEC, KRAPINA",3000
32237,SVEDRUŽA,230,KRAPINA,"SVEDRUŽA, KRAPINA",3000
32238,ŠKARIĆEVO,230,KRAPINA,"ŠKARIĆEVO, KRAPINA",3000
2033000,DONJA ŠEMNICA,230,KRAPINA,"DONJA ŠEMNICA, KRAPINA",2000
250045,KRAPINA JUG,230,KRAPINA,"KRAPINA JUG, KRAPINA",2000
250163,GORNJA PAČETINA,230,KRAPINA,"GORNJA PAČETINA, KRAPINA",1000
231080,ŠEMNICA,230,KRAPINA,"ŠEMNICA, KRAPINA",7000
250183,VELIKA VES NOVA,230,KRAPINA,"VELIKA VES NOVA, KRAPINA",3000
30114,STENJEVEC,285,ZAGREB,"STENJEVEC, ZAGREB",38000
30115,ŠESTINE,285,ZAGREB,"ŠESTINE, ZAGREB",109000
30116,TRNJE,285,ZAGREB,"TRNJE, ZAGREB",27000
30117,VRAPČE,285,ZAGREB,"VRAPČE, ZAGREB",223000
30083,REMETE,285,ZAGREB,"REMETE, ZAGREB",109000
30825,CENTAR,285,ZAGREB,"CENTAR, ZAGREB",9000
30827,ČUČERJE,285,ZAGREB,"ČUČERJE, ZAGREB",26000
30830,DUBRAVA,285,ZAGREB,"DUBRAVA, ZAGREB",2000
30831,GORNJI STENJEVEC,285,ZAGREB,"GORNJI STENJEVEC, ZAGREB",101000
30832,GORNJE VRAPČE,285,ZAGREB,"GORNJE VRAPČE, ZAGREB",109000
30833,GRAČANI,285,ZAGREB,"GRAČANI, ZAGREB",11000
30838,MARKUŠEVEC,285,ZAGREB,"MARKUŠEVEC, ZAGREB",23000
30841,TREŠNJEVKA,285,ZAGREB,"TREŠNJEVKA, ZAGREB",10000
31389,GRANEŠINA,285,ZAGREB,"GRANEŠINA, ZAGREB",111000
32312,RESNIK,285,ZAGREB,"RESNIK, ZAGREB",111000
50135,ČUČERJE NOVO,285,ZAGREB,"ČUČERJE NOVO, ZAGREB",21000
34097,GRAD ZAGREB,285,ZAGREB,"GRAD ZAGREB, ZAGREB",227000
34098,VRAPČE NOVO,285,ZAGREB,"VRAPČE NOVO, ZAGREB",111000
34099,VRAPČE STARO,285,ZAGREB,"VRAPČE STARO, ZAGREB",0
34100,RESNIK NOVI,285,ZAGREB,"RESNIK NOVI, ZAGREB",7000
34101,JANKOMIR,285,ZAGREB,"JANKOMIR, ZAGREB",23000
250035,GRANEŠINA NOVA,285,ZAGREB,"GRANEŠINA NOVA, ZAGREB",10000
50210,TREŠNJEVKA NOVA,285,ZAGREB,"TREŠNJEVKA NOVA, ZAGREB",21000
50244,CENTAR NOVI,285,ZAGREB,"CENTAR NOVI, ZAGREB",21000
50235,DONJE VRAPČE,285,ZAGREB,"DONJE VRAPČE, ZAGREB",4000
31991,CIRKVENA,231,KRIŽEVCI,"CIRKVENA, KRIŽEVCI",4000
31992,SVETA HELENA,231,KRIŽEVCI,"SVETA HELENA, KRIŽEVCI",2000
31993,NOVI GLOG,231,KRIŽEVCI,"NOVI GLOG, KRIŽEVCI",4000
31994,VOJAKOVAC,231,KRIŽEVCI,"VOJAKOVAC, KRIŽEVCI",3000
31995,SVETI IVAN ŽABNO,231,KRIŽEVCI,"SVETI IVAN ŽABNO, KRIŽEVCI",4000
31090,BOČKOVEC,231,KRIŽEVCI,"BOČKOVEC, KRIŽEVCI",2000
